LECROYWM8500,500500138,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,21-Mar-2024 16:55:50,0                 
Time,Ampl
-2.45e-008,0.00030833
-2.44e-008,0.000376848
-2.43e-008,0.000393978
-2.42e-008,0.000404255
-2.41e-008,0.0003837
-2.4e-008,0.000356293
-2.39e-008,0.000291201
-2.38e-008,0.000214118
-2.37e-008,0.000119906
-2.36e-008,3.59719e-005
-2.35e-008,1.71295e-006
-2.34e-008,1.88424e-005
-2.33e-008,8.56473e-005
-2.32e-008,0.000188424
-2.31e-008,0.000280923
-2.3e-008,0.000344302
-2.29e-008,0.000358006
-2.28e-008,0.000320321
-2.27e-008,0.000234674
-2.26e-008,0.000149026
-2.25e-008,0.000126758
-2.24e-008,0.000114767
-2.23e-008,0.000167869
-2.22e-008,0.000215831
-2.21e-008,0.000272359
-2.2e-008,0.000277497
-2.19e-008,0.000241526
-2.18e-008,0.000171295
-2.17e-008,0.000130184
-2.16e-008,0.000107916
-2.15e-008,0.000149026
-2.14e-008,0.000210692
-2.13e-008,0.000248377
-2.12e-008,0.000270646
-2.11e-008,0.000263794
-2.1e-008,0.000229535
-2.09e-008,0.000167869
-2.08e-008,0.00013361
-2.07e-008,0.000149026
-2.06e-008,0.000143888
-2.05e-008,0.000174721
-2.04e-008,0.000193563
-2.03e-008,0.000212405
-2.02e-008,0.000246664
-2.01e-008,0.000272359
-2e-008,0.000311756
-1.99e-008,0.000346015
-1.98e-008,0.000356293
-1.97e-008,0.000335738
-1.96e-008,0.000292914
-1.95e-008,0.000236387
-1.94e-008,0.000174721
-1.93e-008,0.000131897
-1.92e-008,0.000121619
-1.91e-008,0.00013361
-1.9e-008,0.000190137
-1.89e-008,0.000239813
-1.88e-008,0.000239813
-1.87e-008,0.000217544
-1.86e-008,0.000154165
-1.85e-008,9.5925e-005
-1.84e-008,8.90732e-005
-1.83e-008,0.00010449
-1.82e-008,0.000166156
-1.81e-008,0.000207267
-1.8e-008,0.000226109
-1.79e-008,0.000219257
-1.78e-008,0.000186711
-1.77e-008,0.000161017
-1.76e-008,0.000143888
-1.75e-008,0.000190137
-1.74e-008,0.000246664
-1.73e-008,0.000318608
-1.72e-008,0.000405968
-1.71e-008,0.000445366
-1.7e-008,0.000465922
-1.69e-008,0.000419672
-1.68e-008,0.000340876
-1.67e-008,0.000253516
-1.66e-008,0.000152452
-1.65e-008,9.07862e-005
-1.64e-008,9.7638e-005
-1.63e-008,0.000159304
-1.62e-008,0.00020898
-1.61e-008,0.000275784
-1.6e-008,0.000287775
-1.59e-008,0.000301479
-1.58e-008,0.000272359
-1.57e-008,0.000244951
-1.56e-008,0.000253516
-1.55e-008,0.000280923
-1.54e-008,0.000303192
-1.53e-008,0.000301479
-1.52e-008,0.00027921
-1.51e-008,0.000263794
-1.5e-008,0.000239813
-1.49e-008,0.000210692
-1.48e-008,0.000186711
-1.47e-008,0.000179859
-1.46e-008,0.000164443
-1.45e-008,0.00013361
-1.44e-008,0.0001456
-1.43e-008,0.000128471
-1.42e-008,0.000119906
-1.41e-008,0.000126758
-1.4e-008,0.000121619
-1.39e-008,0.000130184
-1.38e-008,0.000140462
-1.37e-008,0.000186711
-1.36e-008,0.000236387
-1.35e-008,0.000304905
-1.34e-008,0.000381987
-1.33e-008,0.000440227
-1.32e-008,0.000455644
-1.31e-008,0.000443653
-1.3e-008,0.0003837
-1.29e-008,0.000335738
-1.28e-008,0.000282636
-1.27e-008,0.000286062
-1.26e-008,0.000270646
-1.25e-008,0.0002381
-1.24e-008,0.000222683
-1.23e-008,0.000190137
-1.22e-008,0.000157591
-1.21e-008,0.000174721
-1.2e-008,0.000183285
-1.19e-008,0.000219257
-1.18e-008,0.000251803
-1.17e-008,0.000248377
-1.16e-008,0.0002381
-1.15e-008,0.00020898
-1.14e-008,0.000212405
-1.13e-008,0.000226109
-1.12e-008,0.000258655
-1.11e-008,0.00030833
-1.1e-008,0.000363145
-1.09e-008,0.00041282
-1.08e-008,0.00042995
-1.07e-008,0.000452218
-1.06e-008,0.000477912
-1.05e-008,0.000524162
-1.04e-008,0.000580689
-1.03e-008,0.000637216
-1.02e-008,0.000705734
-1.01e-008,0.00075541
-1e-008,0.000781104
-9.9e-009,0.000811937
-9.8e-009,0.000822214
-9.7e-009,0.000815363
-9.6e-009,0.000803372
-9.5e-009,0.000793094
-9.4e-009,0.000772539
-9.3e-009,0.000781104
-9.2e-009,0.000808511
-9.1e-009,0.00084277
-9e-009,0.000892445
-8.9e-009,0.000919852
-8.8e-009,0.000909575
-8.7e-009,0.000859899
-8.6e-009,0.000811937
-8.5e-009,0.000762261
-8.4e-009,0.000728002
-8.3e-009,0.000717725
-8.2e-009,0.000716012
-8.1e-009,0.000743419
-8e-009,0.000794807
-7.9e-009,0.000841057
-7.8e-009,0.000887306
-7.7e-009,0.000948973
-7.6e-009,0.000964389
-7.5e-009,0.000924991
-7.4e-009,0.000818789
-7.3e-009,0.000630364
-7.2e-009,0.000457357
-7.1e-009,0.000287775
-7e-009,0.000173008
-6.9e-009,0.000167869
-6.8e-009,0.000272359
-6.7e-009,0.000447079
-6.6e-009,0.000611522
-6.5e-009,0.000704021
-6.4e-009,0.000700595
-6.3e-009,0.000599531
-6.2e-009,0.000424811
-6.1e-009,0.000236387
-6e-009,0.000135323
-5.9e-009,0.000125045
-5.8e-009,0.000215831
-5.7e-009,0.000431663
-5.6e-009,0.000808511
-5.5e-009,0.00139605
-5.4e-009,0.0022097
-5.3e-009,0.00329057
-5.2e-009,0.00461982
-5.1e-009,0.0061392
