LECROYWM8500,500500138,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,21-Mar-2024 16:45:26,0                 
Time,Ampl
-2.45e-008,0.000203841
-2.44e-008,0.000210692
-2.43e-008,0.000210692
-2.42e-008,0.000161017
-2.41e-008,0.000113054
-2.4e-008,6.68049e-005
-2.39e-008,5.82402e-005
-2.38e-008,0.000114767
-2.37e-008,0.000195276
-2.36e-008,0.000315182
-2.35e-008,0.0003837
-2.34e-008,0.000378561
-2.33e-008,0.00029634
-2.32e-008,0.000186711
-2.31e-008,7.02308e-005
-2.3e-008,6.85179e-006
-2.29e-008,-2.39813e-005
-2.28e-008,3.59719e-005
-2.27e-008,9.7638e-005
-2.26e-008,0.000183285
-2.25e-008,0.000280923
-2.24e-008,0.000366571
-2.23e-008,0.00040083
-2.22e-008,0.000435089
-2.21e-008,0.000436801
-2.2e-008,0.000392265
-2.19e-008,0.000352867
-2.18e-008,0.000294627
-2.17e-008,0.000256942
-2.16e-008,0.000255229
-2.15e-008,0.000256942
-2.14e-008,0.000291201
-2.13e-008,0.000310043
-2.12e-008,0.000340876
-2.11e-008,0.000352867
-2.1e-008,0.000328886
-2.09e-008,0.000301479
-2.08e-008,0.000251803
-2.07e-008,0.000217544
-2.06e-008,0.000196989
-2.05e-008,0.000176434
-2.04e-008,0.000212405
-2.03e-008,0.000258655
-2.02e-008,0.00029634
-2.01e-008,0.000322034
-2e-008,0.000351154
-1.99e-008,0.000334025
-1.98e-008,0.000318608
-1.97e-008,0.000282636
-1.96e-008,0.000298053
-1.95e-008,0.000363145
-1.94e-008,0.000414533
-1.93e-008,0.000417959
-1.92e-008,0.000399117
-1.91e-008,0.000330599
-1.9e-008,0.000256942
-1.89e-008,0.000193563
-1.88e-008,0.000184998
-1.87e-008,0.000203841
-1.86e-008,0.000275784
-1.85e-008,0.000347728
-1.84e-008,0.000388839
-1.83e-008,0.000378561
-1.82e-008,0.000352867
-1.81e-008,0.000291201
-1.8e-008,0.000256942
-1.79e-008,0.000202128
-1.78e-008,0.00020898
-1.77e-008,0.000200415
