LECROYWM8500,500500138,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,21-Mar-2024 17:12:49,0                 
Time,Ampl
-2.45e-008,0.000203841
-2.44e-008,0.000184998
-2.43e-008,0.000173008
-2.42e-008,0.000210692
-2.41e-008,0.00026722
-2.4e-008,0.000335738
-2.39e-008,0.000366571
-2.38e-008,0.00035458
-2.37e-008,0.000291201
-2.36e-008,0.000179859
-2.35e-008,7.19438e-005
-2.34e-008,-3.42589e-006
-2.33e-008,-3.59719e-005
-2.32e-008,-1.37036e-005
-2.31e-008,6.16661e-005
-2.3e-008,0.000157591
-2.29e-008,0.000251803
-2.28e-008,0.000334025
-2.27e-008,0.000399117
-2.26e-008,0.000433376
-2.25e-008,0.000443653
-2.24e-008,0.000423098
-2.23e-008,0.000337451
-2.22e-008,0.000244951
-2.21e-008,0.000155878
-2.2e-008,0.000126758
-2.19e-008,0.000161017
-2.18e-008,0.000268933
-2.17e-008,0.000375135
-2.16e-008,0.000465922
-2.15e-008,0.000519023
-2.14e-008,0.000491616
-2.13e-008,0.000419672
-2.12e-008,0.00035458
-2.11e-008,0.00030833
-2.1e-008,0.000287775
-2.09e-008,0.000303192
-2.08e-008,0.000349441
-2.07e-008,0.000351154
-2.06e-008,0.000292914
-2.05e-008,0.000226109
-2.04e-008,0.000181572
-2.03e-008,0.000171295
-2.02e-008,0.000212405
-2.01e-008,0.000332312
-2e-008,0.000416246
-1.99e-008,0.000445366
-1.98e-008,0.000378561
-1.97e-008,0.000227822
-1.96e-008,9.7638e-005
-1.95e-008,6.85179e-006
-1.94e-008,3.59719e-005
-1.93e-008,0.000118193
-1.92e-008,0.000244951
-1.91e-008,0.000298053
-1.9e-008,0.000291201
-1.89e-008,0.000214118
-1.88e-008,0.000107916
-1.87e-008,2.05554e-005
-1.86e-008,2.91201e-005
-1.85e-008,5.82402e-005
-1.84e-008,0.000159304
-1.83e-008,0.000219257
-1.82e-008,0.000260368
-1.81e-008,0.000284349
-1.8e-008,0.000277497
-1.79e-008,0.000265507
-1.78e-008,0.000217544
-1.77e-008,0.000169582
-1.76e-008,0.000109629
-1.75e-008,7.02308e-005
-1.74e-008,4.62496e-005
-1.73e-008,5.82402e-005
-1.72e-008,0.000125045
-1.71e-008,0.000231248
-1.7e-008,0.000313469
-1.69e-008,0.000356293
-1.68e-008,0.000371709
-1.67e-008,0.000346015
-1.66e-008,0.000286062
-1.65e-008,0.0002381
-1.64e-008,0.000183285
-1.63e-008,0.000205554
-1.62e-008,0.000262081
-1.61e-008,0.000339163
-1.6e-008,0.000373422
-1.59e-008,0.000387126
-1.58e-008,0.000351154
-1.57e-008,0.000328886
-1.56e-008,0.00027921
-1.55e-008,0.000277497
-1.54e-008,0.000303192
-1.53e-008,0.000328886
-1.52e-008,0.000315182
-1.51e-008,0.00029634
-1.5e-008,0.000256942
-1.49e-008,0.000202128
-1.48e-008,0.000188424
-1.47e-008,0.000244951
-1.46e-008,0.000322034
-1.45e-008,0.000428237
-1.44e-008,0.000539578
-1.43e-008,0.000558421
-1.42e-008,0.00054643
-1.41e-008,0.000450505
-1.4e-008,0.000347728
-1.39e-008,0.000234674
-1.38e-008,0.000190137
-1.37e-008,0.000212405
-1.36e-008,0.000277497
-1.35e-008,0.000356293
-1.34e-008,0.000426524
-1.33e-008,0.00044194
-1.32e-008,0.000397404
-1.31e-008,0.000347728
-1.3e-008,0.000265507
-1.29e-008,0.000190137
-1.28e-008,0.000109629
-1.27e-008,6.68049e-005
-1.26e-008,3.2546e-005
-1.25e-008,2.56942e-005
-1.24e-008,6.5092e-005
-1.23e-008,0.000111342
-1.22e-008,0.000176434
-1.21e-008,0.000231248
-1.2e-008,0.000282636
-1.19e-008,0.00029634
-1.18e-008,0.00032546
-1.17e-008,0.000347728
-1.16e-008,0.000346015
-1.15e-008,0.000342589
-1.14e-008,0.000334025
-1.13e-008,0.000328886
-1.12e-008,0.000344302
-1.11e-008,0.000385413
-1.1e-008,0.000450505
-1.09e-008,0.000484764
-1.08e-008,0.000513884
-1.07e-008,0.000522449
-1.06e-008,0.000544717
-1.05e-008,0.000585828
-1.04e-008,0.000659485
-1.03e-008,0.000736567
-1.02e-008,0.00078453
-1.01e-008,0.000787956
-1e-008,0.000714299
-9.9e-009,0.0006218
-9.8e-009,0.000551569
-9.7e-009,0.000515597
-9.6e-009,0.000573837
-9.5e-009,0.000664623
-9.4e-009,0.000794807
-9.3e-009,0.000885594
-9.2e-009,0.000902723
-9.1e-009,0.000820502
-9e-009,0.000705734
-8.9e-009,0.000578976
-8.8e-009,0.000537865
-8.7e-009,0.000572124
-8.6e-009,0.000659485
-8.5e-009,0.000770826
-8.4e-009,0.000839344
-8.3e-009,0.000873603
-8.2e-009,0.000877029
-8.1e-009,0.000849622
