Study Name	Tungsten_Calibration
Sample Name	2024-04-04
Run Name	spot14
Operator	Jonas
Date	4/4/2024
Time	10:51 AM
Sign	POS
Grating Spacing	07.6 um
Channel	3
Number Traces	6000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:52:05 AM
	
Time	Amplitude
0.000000E+0	-7.160129E-4
5.000000E-11	-7.571247E-4
1.000000E-10	-7.845325E-4
1.500000E-10	-7.708286E-4
2.000000E-10	-7.365688E-4
2.500000E-10	-6.954571E-4
3.000000E-10	-6.269375E-4
3.500000E-10	-5.412880E-4
4.000000E-10	-4.573515E-4
4.500000E-10	-3.785539E-4
5.000000E-10	-3.014694E-4
5.500000E-10	-2.175329E-4
6.000000E-10	-1.284574E-4
6.500000E-10	-5.822481E-5
7.000000E-10	-1.882604E-5
7.500000E-10	-1.197408E-5
8.000000E-10	-2.910398E-5
8.500000E-10	-7.535471E-5
9.000000E-10	-1.438743E-4
9.500000E-10	-2.312368E-4
1.000000E-9	-3.408681E-4
1.050000E-9	-4.590645E-4
1.100000E-9	-5.669828E-4
1.150000E-9	-6.423544E-4
1.200000E-9	-6.920311E-4
1.250000E-9	-7.365688E-4
1.300000E-9	-7.725416E-4
1.350000E-9	-7.845325E-4
1.400000E-9	-7.725416E-4
1.450000E-9	-7.519857E-4
1.500000E-9	-7.160129E-4
1.550000E-9	-6.680492E-4
1.600000E-9	-6.286505E-4
1.650000E-9	-6.063816E-4
1.700000E-9	-5.875387E-4
1.750000E-9	-5.823997E-4
1.800000E-9	-5.892517E-4
1.850000E-9	-6.046686E-4
1.900000E-9	-6.080946E-4
1.950000E-9	-5.858257E-4
2.000000E-9	-5.618439E-4
2.050000E-9	-5.567049E-4
2.100000E-9	-5.430010E-4
2.150000E-9	-4.898983E-4
2.200000E-9	-4.248047E-4
2.250000E-9	-3.922578E-4
2.300000E-9	-3.734150E-4
2.350000E-9	-3.511461E-4
2.400000E-9	-3.425811E-4
2.450000E-9	-3.562851E-4
2.500000E-9	-4.042488E-4
2.550000E-9	-4.881853E-4
2.600000E-9	-5.669828E-4
2.650000E-9	-6.166595E-4
2.700000E-9	-6.714752E-4
2.750000E-9	-7.451338E-4
2.800000E-9	-8.016624E-4
2.850000E-9	-8.205053E-4
2.900000E-9	-8.393482E-4
2.950000E-9	-8.444872E-4
3.000000E-9	-8.153664E-4
3.050000E-9	-7.691156E-4
3.100000E-9	-7.331428E-4
3.150000E-9	-7.074480E-4
3.200000E-9	-6.766142E-4
3.250000E-9	-6.115206E-4
3.300000E-9	-5.344360E-4
3.350000E-9	-4.847593E-4
3.400000E-9	-4.642034E-4
3.450000E-9	-4.419346E-4
3.500000E-9	-4.316566E-4
3.550000E-9	-4.402216E-4
3.600000E-9	-4.539255E-4
3.650000E-9	-4.659164E-4
3.700000E-9	-4.933243E-4
3.750000E-9	-5.155931E-4
3.800000E-9	-5.241581E-4
3.850000E-9	-5.327230E-4
3.900000E-9	-5.447140E-4
3.950000E-9	-5.395750E-4
4.000000E-9	-5.241581E-4
4.050000E-9	-5.155931E-4
4.100000E-9	-5.001762E-4
4.150000E-9	-4.727684E-4
4.200000E-9	-4.522125E-4
4.250000E-9	-4.453605E-4
4.300000E-9	-4.385086E-4
4.350000E-9	-4.196657E-4
4.400000E-9	-3.785539E-4
4.450000E-9	-3.288772E-4
4.500000E-9	-2.929044E-4
4.550000E-9	-2.774875E-4
4.600000E-9	-2.620706E-4
4.650000E-9	-2.483667E-4
4.700000E-9	-2.706356E-4
4.750000E-9	-3.477201E-4
4.800000E-9	-4.350826E-4
4.850000E-9	-5.053152E-4
4.900000E-9	-5.635568E-4
4.950000E-9	-6.166595E-4
5.000000E-9	-6.594843E-4
5.050000E-9	-6.714752E-4
5.100000E-9	-6.526323E-4
5.150000E-9	-6.098076E-4
5.200000E-9	-5.464269E-4
5.250000E-9	-4.847593E-4
5.300000E-9	-4.504995E-4
5.350000E-9	-4.539255E-4
5.400000E-9	-4.659164E-4
5.450000E-9	-5.036022E-4
5.500000E-9	-5.704088E-4
5.550000E-9	-6.663362E-4
5.600000E-9	-7.674026E-4
5.650000E-9	-8.804600E-4
5.700000E-9	-9.678225E-4
5.750000E-9	-9.935173E-4
5.800000E-9	-9.729614E-4
5.850000E-9	-9.267107E-4
5.900000E-9	-8.376352E-4
5.950000E-9	-7.194389E-4
6.000000E-9	-6.012426E-4
6.050000E-9	-4.744814E-4
6.100000E-9	-3.220253E-4
6.150000E-9	-1.918380E-4
6.200000E-9	-1.181795E-4
6.250000E-9	-9.077161E-5
6.300000E-9	-1.164665E-4
6.350000E-9	-2.123939E-4
6.400000E-9	-3.614240E-4
6.450000E-9	-5.258711E-4
6.500000E-9	-6.937441E-4
6.550000E-9	-8.564781E-4
6.600000E-9	-1.005508E-3
6.650000E-9	-1.144260E-3
6.700000E-9	-1.255605E-3
6.750000E-9	-1.318985E-3
6.800000E-9	-1.320698E-3
6.850000E-9	-1.264170E-3
6.900000E-9	-1.178520E-3
6.950000E-9	-1.075741E-3
7.000000E-9	-9.729614E-4
7.050000E-9	-8.650431E-4
7.100000E-9	-7.622637E-4
7.150000E-9	-6.611973E-4
7.200000E-9	-5.635568E-4
7.250000E-9	-4.864723E-4
7.300000E-9	-4.385086E-4
7.350000E-9	-4.093877E-4
7.400000E-9	-3.956838E-4
7.450000E-9	-4.008228E-4
7.500000E-9	-4.093877E-4
7.550000E-9	-3.905449E-4
7.600000E-9	-3.579980E-4
7.650000E-9	-3.391552E-4
7.700000E-9	-3.323032E-4
7.750000E-9	-3.203123E-4
7.800000E-9	-3.151733E-4
7.850000E-9	-3.203123E-4
7.900000E-9	-3.288772E-4
7.950000E-9	-3.357292E-4
8.000000E-9	-3.511461E-4
8.050000E-9	-3.614240E-4
8.100000E-9	-3.717020E-4
8.150000E-9	-4.025358E-4
8.200000E-9	-4.453605E-4
